rev_ID,drugName,condition,review,rating,date,usefulCount
11931,Fastin,Weight Loss,"""Fastin is an excellent dietary supplement for me. In the morning, right as I wake up, I take the little guy. The pill tastes like what I would imagine what baking soda would, but oh well, I am not sucking on it. It takes about 20-30 to give the first kick. That kick is the rush that says &quot;I need to get moving or I need to get to the gym.&quot; The first time I took the pill I did get a little jittery and nauseous but once I started working out and drank water I started to feel fine. About an hour in I hit phase 2. Phase 2 is the spunk and mood booster. I feel awesome and amazing like I know what I am working for. Again, first day I felt a little dizzy and euphoric. Then there is phase 3 the come down. Drink water and eat a solid. I lost 100lbs.""",8,42137,136
139155,Phentermine,Weight Loss,"""I started taking the pill right after Thanksgiving 08. I started at 215lbs now I&#039;m 185lbs. It has worked really well for me.""",10,39914,3
128570,Phentermine,Weight Loss,"""I took phentermine in 2002 on and off and lost a lot of weight. I started again on Tuesday 24 June. I currently weigh 195lbs and am 5ft 7. I wanted to ask people this forum who have had a good weightloss if they took the tablet or capsule and also if they have changed their eating habits and if they count calories? When I took it years ago I don&#039;t recall eating a lot, but now I was told I need to eat 1200 calories in order for it to work successfully. Is this correct? Thanks in advance for reading and responding.""",9,42180,3
39462,Contrave,Obesity,"""I am a 54 year old woman who started Contrave as a last ditch effort to loose weight before choosing surgery. I found loosing weight while experiencing menopause impossible. When I started the medication, I weighed 213. and I am 5&#039; 2&quot;. I have lost 60 pounds in 16 months. I have had very few side effects. The medication gave me the tool I needed to change my eating lifestyle.  My high blood pressure is resolved and my blood sugars are now normal. I highly recommend this medication. If you are looking for a fast solution, this is not for you. Although I do not discourage exercise, I would like to mention that I am not in any kind of exercise program. I&#039;ve gone from a size 18, to a size 10. I am grateful to my Dr. For prescribing this med.""",9,42591,77
127917,Phentermine,Weight Loss,"""I started taking this medicine last week so I could lose weight faster and for the first few days the pills were working. They were making me not eat as much and I had a lot of energy. About 3 or 4 days later things got worse, I started getting very angry and agitated at everyone. I ignored this and thought it would go away, but it didn&#039;t. I started getting really depressed thoughts and it felt like I had to take this pill or my mood would get worse. The mood swings were getting worse so I put an end to this medicine. Wouldn&#039;t recommend this if you already have depression because it can make it worse on you""",3,42669,5
76731,Lorcaserin,Obesity,"""This medic did not work for me. Not even a little.""",1,42609,9
145685,Qsymia,Weight Loss,"""I have been using this medication for 1 month and have lost 15 lbs.  I have been very fortunate and the only side effect I have experienced is a bit of a dry mouth.  That has not been bothersome it has only encouraged me to drink more water.  I have continued exercising 4-5 days/week. What has been a real blessing is I have not been obsessed with food and I cannot recall a time when food was a main focus of my thoughts.""",9,42030,154
55007,Bupropion / naltrexone,Weight Loss,"""So I am now into my 3rd week started out at 233 lbs. now I am 219 lbs. that&#039;s down 14 lbs in 3 weeks. Side effects that I have is if I even try to eat to much my stomach hurts to where I don&#039;t want nothing else. I am still constipated and tired at times my mood swings are up and down but I try to control them. Everything has not been bad enough to where I want to quit taking them. My idea weight lost is around 180 and as you can see I&#039;m well on my way. I was able to get a discount card so my prescription cost me $42. I would recommend to anybody !!!
Everybody side effects are different.""",10,42578,23
55493,Belviq,Obesity,"""On day 6, I noticed a little more room in my belt and decided to weigh a day early - 194.5lbs down to 187lbs. I&#039;ve lost 55 pounds from my tubbiest in 2003 (about 20 of that was water weight when I got my pacemaker replaced) but hit a plateau around 195lbs for the last 6 months. My goal is 170lbs by year end. My trepidation about being a guinea pig for a new medicine is more than balanced by the ease and amount of the result. I&#039;m expecting further improvement in backache and joint pain as my weight continues to drop.
Now on day 14 at 184 pounds, I&#039;ve lost 10 pounds, twice my stretch goal, and feel great.  This is too easy!""",10,41457,124
108334,Bupropion / naltrexone,Obesity,"""I&#039;m on my second week. I have had a headache for the first week and there is times my heart speeds up. I&#039;m now doing 1 in morning and 1 night this was my first night and I couldn&#039;t stay asleep and don&#039;t feel rested and I&#039;m sleepy but can&#039;t sleep. Not sure how I feel about this. I have a Co worker on it to and when she got to a full month she was unable to pee had to revive meds and she is back to 1 pill a day..""",4,42192,10
128609,Phentermine,Weight Loss,"""I had results taking phentermine; I immediately had energy and felt like my old self again, as I had been recuperating from a joint replacement and had put on nearly 25 lbs!  The weight came off slowly, about 2-3 lbs a week at first. By the 5th-6th week, I noticed I had lost 12 pounds. I&#039;m now into my 8th week and have lost a total of 17 lbs. I really feel phentermine boosted my metabolism, which has always been slow, as well, as I have not been able to do much exercising due to the surgery. Hopefully I can continue taking phentermine so I can reach my goal to lose 30 lbs.""",8,42145,12
164801,Phentermine / topiramate,Weight Loss,"""I have been on the 7.5 for 2 weeks now and have found it really doesn&#039;t control my hunger pangs. :(""",1,42706,8
77311,Lorcaserin,Weight Loss,"""I&#039;ve been taking this for one week so far, it has no effect on my appetite. In fact I feel like I am MORE hungry""",1,41693,48
4818,Belviq,Weight Loss,"""It has been three weeks and I am down 8 pounds. I wish I knew about Belviq sooner. I feel better overall and my attitude towards food has changed. I eat much smaller portions because I feel full very quickly. I can&#039;t wait to continue this journey!""",10,42061,168
55258,Bupropion / naltrexone,Obesity,"""On for 9 weeks.  Started dose gradually as prescribed, 2 days I had constant diarrhea.  Immediately, my cravings were gone for SUGAR &amp; CHOCOLATE, but keep reading! At full dose (2am, 2pm), I had constipation, got better after taking Colace.  I felt fine all day &amp; night, but when the evening dose had worn off by the am I would wake up SHAKING &amp; HEART RACING. Felt better after next dose, but shaky all day. One day I almost passed out after normal exercise. Then Non-Stop Nausea set in so now I could not eat and felt like vomiting just from looking at food!  Drug made me ANXIOUS &amp; Jittery so I stopped it. Lost weight..20 pounds in 9 wks, mostly because of NAUSEA, but side effects were not worth the weight loss.""",5,42371,18
81944,Liraglutide,Obesity,"""I started on July 19 and to date absolutely no weight loss. My appetite has been cut dramatically but I am seeing no results. I am eating healthy 95 % and working out but nothing. Not sure why my doctor says to continue I am now on my second box. What am I doing wrong? ??""",1,42620,11
